,Class,Transition,Lipid
2858,TAG,810.8 -> 489.5,[TG(48:7)|TG(47:0)]_FA20:4
2859,TAG,812.7 -> 491.4,[TG(48:6)]_FA20:4
2860,TAG,814.7 -> 493.4,[TG(48:5)]_FA20:4
2861,TAG,816.7 -> 495.4,[TG(48:4)]_FA20:4
2862,TAG,822.8 -> 501.5,[TG(49:8)|TG(48:1)]_FA20:4
2863,TAG,824.8 -> 503.5,[TG(49:7)|TG(48:0)]_FA20:4
2864,TAG,826.7 -> 505.4,[TG(49:6)]_FA20:4
2865,TAG,828.7 -> 507.4,[TG(49:5)]_FA20:4
2866,TAG,830.7 -> 509.4,[TG(49:4)]_FA20:4
2867,TAG,834.8 -> 513.5,[TG(50:9)|TG(49:2)]_FA20:4
2868,TAG,836.8 -> 515.5,[TG(50:8)|TG(49:1)]_FA20:4
2869,TAG,838.8 -> 517.5,[TG(50:7)|TG(49:0)]_FA20:4
2870,TAG,840.7 -> 519.4,[TG(50:6)]_FA20:4
2871,TAG,842.7 -> 521.4,[TG(50:5)]_FA20:4
2872,TAG,844.7 -> 523.4,[TG(50:4)]_FA20:4
2873,TAG,848.8 -> 527.5,[TG(51:9)|TG(50:2)]_FA20:4
2874,TAG,850.8 -> 529.5,[TG(51:8)|TG(50:1)]_FA20:4
2875,TAG,852.8 -> 531.5,[TG(51:7)|TG(50:0)]_FA20:4
2876,TAG,854.7 -> 533.4,[TG(51:6)]_FA20:4
2877,TAG,856.7 -> 535.4,[TG(51:5)]_FA20:4
2878,TAG,858.8 -> 537.5,[TG(51:4)]_FA20:4
2879,TAG,860.8 -> 539.5,[TG(52:10)|TG(51:3)]_FA20:4
2880,TAG,862.8 -> 541.5,[TG(52:9)|TG(51:2)]_FA20:4
2881,TAG,864.8 -> 543.5,[TG(52:8)|TG(51:1)]_FA20:4
2882,TAG,866.8 -> 545.5,[TG(52:7)|TG(51:0)]_FA20:4
2890,TAG,882.8 -> 561.5,[TG(53:6)]_FA20:4
2891,TAG,884.8 -> 563.5,[TG(54:12)|TG(53:5)]_FA20:4
2892,TAG,886.8 -> 565.5,[TG(54:11)|TG(53:4)]_FA20:4
2893,TAG,888.8 -> 567.5,[TG(54:10)|TG(53:3)]_FA20:4
2894,TAG,890.8 -> 569.5,[TG(54:9)|TG(53:2)]_FA20:4
2904,TAG,910.8 -> 589.5,[TG(56:13)|TG(55:6)]_FA20:4
2905,TAG,912.8 -> 591.5,[TG(56:12)|TG(55:5)]_FA20:4
2906,TAG,914.8 -> 593.5,[TG(56:11)|TG(55:4)]_FA20:4
2907,TAG,916.8 -> 595.5,[TG(56:10)|TG(55:3)]_FA20:4
2908,TAG,918.8 -> 597.5,[TG(56:9)|TG(55:2)]_FA20:4
2918,TAG,938.8 -> 617.5,[TG(58:13)|TG(57:6)]_FA20:4
2919,TAG,940.8 -> 619.5,[TG(58:12)|TG(57:5)]_FA20:4
2920,TAG,942.8 -> 621.5,[TG(58:11)|TG(57:4)]_FA20:4
2932,TAG,966.8 -> 645.5,[TG(60:13)|TG(59:6)]_FA20:4
2946,TAG,994.9 -> 673.6,[TG(62:13)|TG(61:6)]_FA20:4
2947,TAG,996.9 -> 675.6,[TG(62:12)|TG(61:5)]_FA20:4
2948,TAG,998.9 -> 677.6,[TG(62:11)|TG(61:4)]_FA20:4
2949,TAG,1000.9 -> 679.6,[TG(62:10)|TG(61:3)]_FA20:4
2950,TAG,1002.9 -> 681.6,[TG(62:9)|TG(61:2)]_FA20:4
2951,TAG,1005.0 -> 683.7,[TG(62:8)|TG(61:1)]_FA20:4
2952,TAG,1007.0 -> 685.7,[TG(62:7)|TG(61:0)]_FA20:4
2953,TAG,1008.9 -> 687.6,[TG(63:13)|TG(62:6)]_FA20:4
2954,TAG,1010.9 -> 689.6,[TG(63:12)|TG(62:5)]_FA20:4
2955,TAG,1012.9 -> 691.6,[TG(63:11)|TG(62:4)]_FA20:4
2956,TAG,1014.9 -> 693.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4
2957,TAG,1017.0 -> 695.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4
2958,TAG,1019.0 -> 697.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4
2959,TAG,1021.0 -> 699.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4
2960,TAG,1022.9 -> 701.6,[TG(64:13)|TG(63:6)]_FA20:4
2961,TAG,1024.9 -> 703.6,[TG(64:12)|TG(63:5)]_FA20:4
2962,TAG,1026.9 -> 705.6,[TG(64:11)|TG(63:4)]_FA20:4
2963,TAG,1029.0 -> 707.7,[TG(64:10)|TG(63:3)]_FA20:4
2964,TAG,1031.0 -> 709.7,[TG(64:9)|TG(63:2)]_FA20:4
2965,TAG,1033.0 -> 711.7,[TG(64:8)|TG(63:1)]_FA20:4
2966,TAG,1035.0 -> 713.7,[TG(64:7)|TG(63:0)]_FA20:4
2967,TAG,1036.9 -> 715.6,[TG(64:6)]_FA20:4
2968,TAG,1038.9 -> 717.6,[TG(65:12)|TG(64:5)]_FA20:4
2969,TAG,1041.0 -> 719.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA20:4
2970,TAG,1043.0 -> 721.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA20:4
2971,TAG,1045.0 -> 723.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4
2972,TAG,1047.0 -> 725.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA20:4
2973,TAG,1049.0 -> 727.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA20:4
2974,TAG,1050.9 -> 729.6,[TG(66:13)|TG(65:6)]_FA20:4
2975,TAG,1053.0 -> 731.7,[TG(66:12)|TG(65:5)]_FA20:4
2976,TAG,1055.0 -> 733.7,[TG(66:11)|TG(65:4)]_FA20:4
2977,TAG,1057.0 -> 735.7,[TG(66:10)|TG(65:3)]_FA20:4
2978,TAG,1059.0 -> 737.7,[TG(66:9)|TG(65:2)]_FA20:4
2979,TAG,1061.0 -> 739.7,[TG(66:8)|TG(65:1)]_FA20:4
2980,TAG,1062.9 -> 741.6,[TG(66:7)]_FA20:4
2981,TAG,1065.0 -> 743.7,[TG(66:6)]_FA20:4
2982,TAG,1067.0 -> 745.7,[TG(66:5)]_FA20:4
2983,TAG,1069.0 -> 747.7,[TG(66:4)]_FA20:4
2984,TAG,758.6 -> 411.3,[TG(44:5)]_FA22:5
2985,TAG,772.6 -> 425.3,[TG(45:5)]_FA22:5
2986,TAG,784.6 -> 437.3,[TG(46:6)]_FA22:5
2987,TAG,786.7 -> 439.4,[TG(46:5)]_FA22:5
2988,TAG,798.7 -> 451.4,[TG(47:6)]_FA22:5
2989,TAG,800.7 -> 453.4,[TG(47:5)]_FA22:5
2990,TAG,808.7 -> 461.4,[TG(48:8)|TG(47:1)]_FA22:5
2991,TAG,810.8 -> 463.5,[TG(48:7)|TG(47:0)]_FA22:5
2992,TAG,812.7 -> 465.4,[TG(48:6)]_FA22:5
2993,TAG,814.7 -> 467.4,[TG(48:5)]_FA22:5
2994,TAG,822.8 -> 475.5,[TG(49:8)|TG(48:1)]_FA22:5
2995,TAG,824.8 -> 477.5,[TG(49:7)|TG(48:0)]_FA22:5
2996,TAG,826.7 -> 479.4,[TG(49:6)]_FA22:5
2997,TAG,828.7 -> 481.4,[TG(49:5)]_FA22:5
2998,TAG,834.8 -> 487.5,[TG(50:9)|TG(49:2)]_FA22:5
2999,TAG,836.8 -> 489.5,[TG(50:8)|TG(49:1)]_FA22:5
3000,TAG,838.8 -> 491.5,[TG(50:7)|TG(49:0)]_FA22:5
3001,TAG,840.7 -> 493.4,[TG(50:6)]_FA22:5
3002,TAG,842.7 -> 495.4,[TG(50:5)]_FA22:5
3003,TAG,848.8 -> 501.5,[TG(51:9)|TG(50:2)]_FA22:5
3004,TAG,850.8 -> 503.5,[TG(51:8)|TG(50:1)]_FA22:5
3005,TAG,852.8 -> 505.5,[TG(51:7)|TG(50:0)]_FA22:5
3006,TAG,854.7 -> 507.4,[TG(51:6)]_FA22:5
3007,TAG,856.7 -> 509.4,[TG(51:5)]_FA22:5
3008,TAG,860.8 -> 513.5,[TG(52:10)|TG(51:3)]_FA22:5
3009,TAG,862.8 -> 515.5,[TG(52:9)|TG(51:2)]_FA22:5
3010,TAG,864.8 -> 517.5,[TG(52:8)|TG(51:1)]_FA22:5
3011,TAG,866.8 -> 519.5,[TG(52:7)|TG(51:0)]_FA22:5
3012,TAG,868.7 -> 521.4,[TG(52:6)]_FA22:5
3013,TAG,870.8 -> 523.5,[TG(52:5)]_FA22:5
3014,TAG,874.8 -> 527.5,[TG(53:10)|TG(52:3)]_FA22:5
3015,TAG,876.8 -> 529.5,[TG(53:9)|TG(52:2)]_FA22:5
3016,TAG,878.8 -> 531.5,[TG(53:8)|TG(52:1)]_FA22:5
3017,TAG,880.8 -> 533.5,[TG(53:7)|TG(52:0)]_FA22:5
3018,TAG,882.8 -> 535.5,[TG(53:6)]_FA22:5
3019,TAG,884.8 -> 537.5,[TG(54:12)|TG(53:5)]_FA22:5
3020,TAG,886.8 -> 539.5,[TG(54:11)|TG(53:4)]_FA22:5
3021,TAG,888.8 -> 541.5,[TG(54:10)|TG(53:3)]_FA22:5
3022,TAG,890.8 -> 543.5,[TG(54:9)|TG(53:2)]_FA22:5
3023,TAG,892.8 -> 545.5,[TG(54:8)|TG(53:1)]_FA22:5
3024,TAG,894.8 -> 547.5,[TG(54:7)|TG(53:0)]_FA22:5
3025,TAG,896.8 -> 549.5,[TG(54:6)]_FA22:5
3026,TAG,898.8 -> 551.5,[TG(54:5)]_FA22:5
3027,TAG,900.8 -> 553.5,[TG(55:11)|TG(54:4)]_FA22:5
3028,TAG,902.8 -> 555.5,[TG(55:10)|TG(54:3)]_FA22:5
3029,TAG,904.8 -> 557.5,[TG(55:9)|TG(54:2)]_FA22:5
3030,TAG,906.8 -> 559.5,[TG(55:8)|TG(54:1)]_FA22:5
3031,TAG,908.9 -> 561.6,[TG(55:7)|TG(54:0)]_FA22:5
3032,TAG,910.8 -> 563.5,[TG(56:13)|TG(55:6)]_FA22:5
3033,TAG,912.8 -> 565.5,[TG(56:12)|TG(55:5)]_FA22:5
3034,TAG,914.8 -> 567.5,[TG(56:11)|TG(55:4)]_FA22:5
3035,TAG,916.8 -> 569.5,[TG(56:10)|TG(55:3)]_FA22:5
3036,TAG,918.8 -> 571.5,[TG(56:9)|TG(55:2)]_FA22:5
3037,TAG,920.9 -> 573.6,[TG(56:8)|TG(55:1)]_FA22:5
3038,TAG,922.9 -> 575.6,[TG(56:7)|TG(55:0)]_FA22:5
3039,TAG,924.8 -> 577.5,[TG(56:6)]_FA22:5
3040,TAG,926.8 -> 579.5,[TG(57:12)|TG(56:5)]_FA22:5
3041,TAG,928.8 -> 581.5,[TG(57:11)|TG(56:4)]_FA22:5
3042,TAG,930.8 -> 583.5,[TG(57:10)|TG(56:3)]_FA22:5
3043,TAG,932.9 -> 585.6,[TG(57:9)|TG(56:2)]_FA22:5
3044,TAG,934.9 -> 587.6,[TG(57:8)|TG(56:1)]_FA22:5
3045,TAG,936.9 -> 589.6,[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:5
3046,TAG,938.8 -> 591.5,[TG(58:13)|TG(57:6)]_FA22:5
3047,TAG,940.8 -> 593.5,[TG(58:12)|TG(57:5)]_FA22:5
3048,TAG,942.8 -> 595.5,[TG(58:11)|TG(57:4)]_FA22:5
3049,TAG,944.9 -> 597.6,[TG(58:10)|TG(57:3)]_FA22:5
3050,TAG,946.9 -> 599.6,[TG(58:9)|TG(57:2)]_FA22:5
3051,TAG,948.9 -> 601.6,[TG(58:8)|TG(57:1)]_FA22:5
3052,TAG,950.9 -> 603.6,[TG(58:7)|TG(57:0)]_FA22:5
3053,TAG,952.8 -> 605.5,[TG(59:13)|TG(58:6)]_FA22:5
3054,TAG,954.8 -> 607.5,[TG(59:12)|TG(58:5)]_FA22:5
3055,TAG,956.9 -> 609.6,[TG(59:11)|TG(58:4)]_FA22:5
3056,TAG,958.9 -> 611.6,[TG(59:10)|TG(58:3)]_FA22:5
3057,TAG,960.9 -> 613.6,[TG(59:9)|TG(58:2)]_FA22:5
3058,TAG,962.9 -> 615.6,[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:5
3059,TAG,964.9 -> 617.6,[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:5
3060,TAG,966.8 -> 619.5,[TG(60:13)|TG(59:6)]_FA22:5
3061,TAG,968.9 -> 621.6,[TG(60:12)|TG(59:5)]_FA22:5
3062,TAG,970.9 -> 623.6,[TG(60:11)|TG(59:4)]_FA22:5
3063,TAG,972.9 -> 625.6,[TG(60:10)|TG(59:3)]_FA22:5
3064,TAG,974.9 -> 627.6,[TG(60:9)|TG(59:2)]_FA22:5
3065,TAG,976.9 -> 629.6,[TG(60:8)|TG(59:1)]_FA22:5
3066,TAG,978.9 -> 631.6,[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:5
3067,TAG,980.9 -> 633.6,[TG(61:13)|TG(60:6)]_FA22:5
3068,TAG,982.9 -> 635.6,[TG(61:12)|TG(60:5)]_FA22:5
3069,TAG,984.9 -> 637.6,[TG(61:11)|TG(60:4)]_FA22:5
3070,TAG,986.9 -> 639.6,[TG(61:10)|TG(60:3)]_FA22:5
3071,TAG,988.9 -> 641.6,[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:5
3072,TAG,990.9 -> 643.6,[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5
3073,TAG,993.0 -> 645.7,[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:5
3074,TAG,994.9 -> 647.6,[TG(62:13)|TG(61:6)]_FA22:5
3075,TAG,996.9 -> 649.6,[TG(62:12)|TG(61:5)]_FA22:5
3076,TAG,998.9 -> 651.6,[TG(62:11)|TG(61:4)]_FA22:5
3077,TAG,1000.9 -> 653.6,[TG(62:10)|TG(61:3)]_FA22:5
3078,TAG,1002.9 -> 655.6,[TG(62:9)|TG(61:2)]_FA22:5
3079,TAG,1005.0 -> 657.7,[TG(62:8)|TG(61:1)]_FA22:5
3080,TAG,1007.0 -> 659.7,[TG(62:7)|TG(61:0)]_FA22:5
3081,TAG,1008.9 -> 661.6,[TG(63:13)|TG(62:6)]_FA22:5
3082,TAG,1010.9 -> 663.6,[TG(63:12)|TG(62:5)]_FA22:5
3083,TAG,1012.9 -> 665.6,[TG(63:11)|TG(62:4)]_FA22:5
3084,TAG,1014.9 -> 667.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5
3085,TAG,1017.0 -> 669.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:5
3086,TAG,1019.0 -> 671.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5
3087,TAG,1021.0 -> 673.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:5
3088,TAG,1022.9 -> 675.6,[TG(64:13)|TG(63:6)]_FA22:5
3089,TAG,1024.9 -> 677.6,[TG(64:12)|TG(63:5)]_FA22:5
3090,TAG,1026.9 -> 679.6,[TG(64:11)|TG(63:4)]_FA22:5
3091,TAG,1029.0 -> 681.7,[TG(64:10)|TG(63:3)]_FA22:5
3092,TAG,1031.0 -> 683.7,[TG(64:9)|TG(63:2)]_FA22:5
3093,TAG,1033.0 -> 685.7,[TG(64:8)|TG(63:1)]_FA22:5
3094,TAG,1035.0 -> 687.7,[TG(64:7)|TG(63:0)]_FA22:5
3095,TAG,1036.9 -> 689.6,[TG(64:6)]_FA22:5
3096,TAG,1038.9 -> 691.6,[TG(65:12)|TG(64:5)]_FA22:5
3097,TAG,1041.0 -> 693.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:5
3098,TAG,1043.0 -> 695.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5
3099,TAG,1045.0 -> 697.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5
3100,TAG,1047.0 -> 699.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:5
3101,TAG,1049.0 -> 701.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5
3102,TAG,1050.9 -> 703.6,[TG(66:13)|TG(65:6)]_FA22:5
3103,TAG,1053.0 -> 705.7,[TG(66:12)|TG(65:5)]_FA22:5
3104,TAG,1055.0 -> 707.7,[TG(66:11)|TG(65:4)]_FA22:5
3105,TAG,1057.0 -> 709.7,[TG(66:10)|TG(65:3)]_FA22:5
3106,TAG,1059.0 -> 711.7,[TG(66:9)|TG(65:2)]_FA22:5
3107,TAG,1061.0 -> 713.7,[TG(66:8)|TG(65:1)]_FA22:5
3108,TAG,1062.9 -> 715.6,[TG(66:7)]_FA22:5
3109,TAG,1065.0 -> 717.7,[TG(66:6)]_FA22:5
3110,TAG,1067.0 -> 719.7,[TG(66:5)]_FA22:5
3111,TAG,784.6 -> 439.3,[TG(46:6)]_FA22:6
3112,TAG,798.7 -> 453.4,[TG(47:6)]_FA22:6
3113,TAG,808.7 -> 463.4,[TG(48:8)|TG(47:1)]_FA22:6
3114,TAG,810.8 -> 465.5,[TG(48:7)|TG(47:0)]_FA22:6
3115,TAG,812.7 -> 467.4,[TG(48:6)]_FA22:6
3116,TAG,822.8 -> 477.5,[TG(49:8)|TG(48:1)]_FA22:6
3117,TAG,824.8 -> 479.5,[TG(49:7)|TG(48:0)]_FA22:6
3118,TAG,826.7 -> 481.4,[TG(49:6)]_FA22:6
3119,TAG,834.8 -> 489.5,[TG(50:9)|TG(49:2)]_FA22:6
3120,TAG,836.8 -> 491.5,[TG(50:8)|TG(49:1)]_FA22:6
3121,TAG,838.8 -> 493.5,[TG(50:7)|TG(49:0)]_FA22:6
3122,TAG,840.7 -> 495.4,[TG(50:6)]_FA22:6
3123,TAG,848.8 -> 503.5,[TG(51:9)|TG(50:2)]_FA22:6
3124,TAG,850.8 -> 505.5,[TG(51:8)|TG(50:1)]_FA22:6
3125,TAG,852.8 -> 507.5,[TG(51:7)|TG(50:0)]_FA22:6
3126,TAG,854.7 -> 509.4,[TG(51:6)]_FA22:6
3127,TAG,860.8 -> 515.5,[TG(52:10)|TG(51:3)]_FA22:6
3128,TAG,862.8 -> 517.5,[TG(52:9)|TG(51:2)]_FA22:6
3129,TAG,864.8 -> 519.5,[TG(52:8)|TG(51:1)]_FA22:6
3130,TAG,866.8 -> 521.5,[TG(52:7)|TG(51:0)]_FA22:6
3131,TAG,868.7 -> 523.4,[TG(52:6)]_FA22:6
3132,TAG,874.8 -> 529.5,[TG(53:10)|TG(52:3)]_FA22:6
3133,TAG,876.8 -> 531.5,[TG(53:9)|TG(52:2)]_FA22:6
3134,TAG,878.8 -> 533.5,[TG(53:8)|TG(52:1)]_FA22:6
3135,TAG,880.8 -> 535.5,[TG(53:7)|TG(52:0)]_FA22:6
3136,TAG,882.8 -> 537.5,[TG(53:6)]_FA22:6
3137,TAG,884.8 -> 539.5,[TG(54:12)|TG(53:5)]_FA22:6
3138,TAG,886.8 -> 541.5,[TG(54:11)|TG(53:4)]_FA22:6
3139,TAG,888.8 -> 543.5,[TG(54:10)|TG(53:3)]_FA22:6
3140,TAG,890.8 -> 545.5,[TG(54:9)|TG(53:2)]_FA22:6
3141,TAG,892.8 -> 547.5,[TG(54:8)|TG(53:1)]_FA22:6
3142,TAG,894.8 -> 549.5,[TG(54:7)|TG(53:0)]_FA22:6
3143,TAG,896.8 -> 551.5,[TG(54:6)]_FA22:6
3144,TAG,900.8 -> 555.5,[TG(55:11)|TG(54:4)]_FA22:6
3145,TAG,902.8 -> 557.5,[TG(55:10)|TG(54:3)]_FA22:6
3146,TAG,904.8 -> 559.5,[TG(55:9)|TG(54:2)]_FA22:6
3147,TAG,906.8 -> 561.5,[TG(55:8)|TG(54:1)]_FA22:6
3148,TAG,908.9 -> 563.6,[TG(55:7)|TG(54:0)]_FA22:6
3149,TAG,910.8 -> 565.5,[TG(56:13)|TG(55:6)]_FA22:6
3150,TAG,912.8 -> 567.5,[TG(56:12)|TG(55:5)]_FA22:6
3151,TAG,914.8 -> 569.5,[TG(56:11)|TG(55:4)]_FA22:6
3152,TAG,916.8 -> 571.5,[TG(56:10)|TG(55:3)]_FA22:6
3153,TAG,918.8 -> 573.5,[TG(56:9)|TG(55:2)]_FA22:6
3154,TAG,920.9 -> 575.6,[TG(56:8)|TG(55:1)]_FA22:6
3155,TAG,922.9 -> 577.6,[TG(56:7)|TG(55:0)]_FA22:6
3156,TAG,924.8 -> 579.5,[TG(56:6)]_FA22:6
3157,TAG,926.8 -> 581.5,[TG(57:12)|TG(56:5)]_FA22:6
3158,TAG,928.8 -> 583.5,[TG(57:11)|TG(56:4)]_FA22:6
3159,TAG,930.8 -> 585.5,[TG(57:10)|TG(56:3)]_FA22:6
3160,TAG,932.9 -> 587.6,[TG(57:9)|TG(56:2)]_FA22:6
3161,TAG,934.9 -> 589.6,[TG(57:8)|TG(56:1)]_FA22:6
3162,TAG,936.9 -> 591.6,[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6
3163,TAG,938.8 -> 593.5,[TG(58:13)|TG(57:6)]_FA22:6
3164,TAG,940.8 -> 595.5,[TG(58:12)|TG(57:5)]_FA22:6
3165,TAG,942.8 -> 597.5,[TG(58:11)|TG(57:4)]_FA22:6
3166,TAG,944.9 -> 599.6,[TG(58:10)|TG(57:3)]_FA22:6
3167,TAG,946.9 -> 601.6,[TG(58:9)|TG(57:2)]_FA22:6
3168,TAG,948.9 -> 603.6,[TG(58:8)|TG(57:1)]_FA22:6
3169,TAG,950.9 -> 605.6,[TG(58:7)|TG(57:0)]_FA22:6
3170,TAG,952.8 -> 607.5,[TG(59:13)|TG(58:6)]_FA22:6
3171,TAG,954.8 -> 609.5,[TG(59:12)|TG(58:5)]_FA22:6
3172,TAG,956.9 -> 611.6,[TG(59:11)|TG(58:4)]_FA22:6
3173,TAG,958.9 -> 613.6,[TG(59:10)|TG(58:3)]_FA22:6
3174,TAG,960.9 -> 615.6,[TG(59:9)|TG(58:2)]_FA22:6
3175,TAG,962.9 -> 617.6,[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6
3176,TAG,964.9 -> 619.6,[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6
3177,TAG,966.8 -> 621.5,[TG(60:13)|TG(59:6)]_FA22:6
3178,TAG,968.9 -> 623.6,[TG(60:12)|TG(59:5)]_FA22:6
3179,TAG,970.9 -> 625.6,[TG(60:11)|TG(59:4)]_FA22:6
3180,TAG,972.9 -> 627.6,[TG(60:10)|TG(59:3)]_FA22:6
3181,TAG,974.9 -> 629.6,[TG(60:9)|TG(59:2)]_FA22:6
3182,TAG,976.9 -> 631.6,[TG(60:8)|TG(59:1)]_FA22:6
3183,TAG,978.9 -> 633.6,[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:6
3184,TAG,980.9 -> 635.6,[TG(61:13)|TG(60:6)]_FA22:6
3185,TAG,982.9 -> 637.6,[TG(61:12)|TG(60:5)]_FA22:6
3186,TAG,984.9 -> 639.6,[TG(61:11)|TG(60:4)]_FA22:6
3187,TAG,986.9 -> 641.6,[TG(61:10)|TG(60:3)]_FA22:6
3188,TAG,988.9 -> 643.6,[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:6
3189,TAG,990.9 -> 645.6,[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:6
3190,TAG,993.0 -> 647.7,[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:6
3191,TAG,994.9 -> 649.6,[TG(62:13)|TG(61:6)]_FA22:6
3192,TAG,996.9 -> 651.6,[TG(62:12)|TG(61:5)]_FA22:6
3193,TAG,998.9 -> 653.6,[TG(62:11)|TG(61:4)]_FA22:6
3194,TAG,1000.9 -> 655.6,[TG(62:10)|TG(61:3)]_FA22:6
3195,TAG,1002.9 -> 657.6,[TG(62:9)|TG(61:2)]_FA22:6
3196,TAG,1005.0 -> 659.7,[TG(62:8)|TG(61:1)]_FA22:6
3197,TAG,1007.0 -> 661.7,[TG(62:7)|TG(61:0)]_FA22:6
3198,TAG,1008.9 -> 663.6,[TG(63:13)|TG(62:6)]_FA22:6
3199,TAG,1010.9 -> 665.6,[TG(63:12)|TG(62:5)]_FA22:6
3200,TAG,1012.9 -> 667.6,[TG(63:11)|TG(62:4)]_FA22:6
3201,TAG,1014.9 -> 669.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6
3202,TAG,1017.0 -> 671.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6
3203,TAG,1019.0 -> 673.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6
3204,TAG,1021.0 -> 675.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6
3205,TAG,1022.9 -> 677.6,[TG(64:13)|TG(63:6)]_FA22:6
3206,TAG,1024.9 -> 679.6,[TG(64:12)|TG(63:5)]_FA22:6
3207,TAG,1026.9 -> 681.6,[TG(64:11)|TG(63:4)]_FA22:6
3208,TAG,1029.0 -> 683.7,[TG(64:10)|TG(63:3)]_FA22:6
3209,TAG,1031.0 -> 685.7,[TG(64:9)|TG(63:2)]_FA22:6
3210,TAG,1033.0 -> 687.7,[TG(64:8)|TG(63:1)]_FA22:6
3211,TAG,1035.0 -> 689.7,[TG(64:7)|TG(63:0)]_FA22:6
3212,TAG,1036.9 -> 691.6,[TG(64:6)]_FA22:6
3213,TAG,1038.9 -> 693.6,[TG(65:12)|TG(64:5)]_FA22:6
3214,TAG,1041.0 -> 695.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6
3215,TAG,1043.0 -> 697.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6
3216,TAG,1045.0 -> 699.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6
3217,TAG,1047.0 -> 701.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6
3218,TAG,1049.0 -> 703.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6
3219,TAG,1050.9 -> 705.6,[TG(66:13)|TG(65:6)]_FA22:6
3220,TAG,1053.0 -> 707.7,[TG(66:12)|TG(65:5)]_FA22:6
3221,TAG,1055.0 -> 709.7,[TG(66:11)|TG(65:4)]_FA22:6
3222,TAG,1057.0 -> 711.7,[TG(66:10)|TG(65:3)]_FA22:6
3223,TAG,1059.0 -> 713.7,[TG(66:9)|TG(65:2)]_FA22:6
3224,TAG,1061.0 -> 715.7,[TG(66:8)|TG(65:1)]_FA22:6
3225,TAG,1062.9 -> 717.6,[TG(66:7)]_FA22:6
3226,TAG,1065.0 -> 719.7,[TG(66:6)]_FA22:6
