Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,STD_RT_ON,STD_RT_OFF,STD_RT_Dif,n_value,Adjusted_RT
FA(15:1)_<>_n-6 ,6.0797,2505.0,10,17,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,15:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,2505.0,0.1052085137594956,0.10493333333333332,262.85799999999995,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,6.053483333333333
FA(16:1)_<>_n-7 ,6.91915,289019.0,10,30,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,16:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,289019.0,0.10221400835211054,0.10493333333333332,30327.727066666663,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,6.892933333333334
FA(16:1)_<>_n-8 ,6.920066666666667,2562.0,8,31,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,16:1,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2562.0,0.05742119276427263,0.07869999999999955,201.62939999999884,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,8,6.8938500000000005
FA(16:1)_<>_n-9 ,6.920966666666667,1432.0,6,32,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,16:1,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1432.0,0.08875825242934234,0.10493333333333332,150.2645333333333,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,6.89475
FA(17:1)_<>_n-5 ,7.833683333333334,1249.0,18,41,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,17:1,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,1249.0,0.06799455886092158,0.05246666666666666,65.53086666666665,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,5,7.807466666666667
FA(17:1)_<>_n-7 ,7.810166666666667,398124.0,12,43,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,17:1,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,398124.0,0.10991987639903991,0.10493333333333332,41776.47839999999,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,7.783950000000001
FA(17:1)_<>_n-9 ,7.811983333333334,1771.0,8,45,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,17:1,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,1771.0,0.06335493292361119,0.05246666666666666,92.91846666666666,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,7.785766666666667
FA(18:1)_<>_n-9 ,8.755466666666667,816327.0,10,59,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,18:1,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,816327.0,0.11356352420299774,0.13118333333333254,107088.49694999936,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,8.72925
FA(18:1)_<>_n-11 ,8.757283333333334,1133.0,6,47,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,18:1,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1133.0,0.1133197620007748,0.13116666666666532,148.61183333333182,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,11,8.731066666666667
FA(18:2)_<F>_n-5 ,8.042183333333334,5316.0,21,78,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,18:2,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,5316.0,0.10354902085391898,0.10493333333333243,557.8255999999952,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,5,8.015966666666667
FA(18:2)_<F>_n-6 ,8.04355,4271.0,18,79,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,18:2,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,4271.0,0.08774257771692122,0.07869999999999955,336.1276999999981,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,8.017333333333333
FA(18:2)_<B>_n-6 ,8.044,416199.0,17,66,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,18:2,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,416199.0,0.1156392954761986,0.1311666666666662,54591.43549999981,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,8.017783333333334
FA(18:2)_<F>_n-7 ,8.044916666666667,3203.0,15,80,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,18:2,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,3203.0,0.07796842885657124,0.07870000000000044,252.0761000000014,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,8.0187
FA(18:2)_<B>_n-7 ,8.045366666666666,2773.0,14,67,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,18:2,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,2773.0,0.0774707314395002,0.07869999999999955,218.23509999999874,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,7,8.01915
FA(18:2)_<F>_n-9 ,8.047183333333333,305479.0,10,82,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,18:2,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,305479.0,0.11261536261934248,0.10493333333333332,32054.92973333333,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,8.020966666666666
FA(18:2)_<B>_n-9 ,8.047633333333334,1156.0,9,68,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,18:2,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,1156.0,0.06724771911282779,0.07870000000000044,90.97720000000051,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,8.021416666666667
FA(18:2)_<F>_n-10 ,8.048083333333334,2106.0,8,69,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,18:2,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2106.0,0.07495857319456033,0.07869999999999955,165.74219999999906,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,8.021866666666668
FA(18:2)_<F>_n-11 ,8.049000000000001,1772.0,6,70,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,18:2,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1772.0,0.09841532423347922,0.10493333333333332,185.94186666666664,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,11,8.022783333333335
FA(18:2)_<B>_n-11 ,8.04945,1934.0,5,61,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,18:2,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,1934.0,0.06581974125962499,0.07870000000000044,152.20580000000083,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,11,8.023233333333334
FA(18:3)_<BF>_n-5 ,6.78345,6072.0,20,93,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,18:3,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,6072.0,0.1057824225581079,0.10493333333333332,637.1551999999999,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,5,6.757233333333334
FA(18:3)_<BB>_n-6 ,6.785266666666667,248709.0,16,85,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,18:3,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,248709.0,0.10169707486131127,0.10493333333333332,26097.8644,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,6,6.75905
FA(18:3)_<FF>_n-8 ,6.787083333333333,3397.0,12,108,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,18:3,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,3397.0,0.12268086329042369,0.1311666666666671,445.57316666666816,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,8,6.760866666666667
FA(18:3)_<BF>_n-9 ,6.78845,180697.0,9,96,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,18:3,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,180697.0,0.09758718763027406,0.10493333333333332,18961.13853333333,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,6.7622333333333335
FA(18:3)_<FF>_n-10 ,6.7889,2918.0,8,97,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,18:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2918.0,0.3956664853016095,0.3934999999999995,1148.2329999999986,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,6.762683333333333
FA(18:3)_<FF>_n-12 ,6.790716666666667,91296.0,4,99,FAME_on,297.2 -> 183.0,FAME,297.2,183.0,18:3,FA,FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(16:1)_<>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:3)_<FF>_n-14 | FA(20:4)_<FFF>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:2)_<F>_n-16 | FA(22:6)_<FFFFF>_n-16 | FA(24:1)_<>_n-18,91296.0,0.09451247778184359,0.10493333333333332,9579.9936,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,12,6.764500000000001
FA(20:1)_<>_n-9 ,10.641983333333334,311583.0,15,124,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:1,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,311583.0,0.138894917758811,0.1311666666666671,40869.30350000013,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,9,10.615766666666667
FA(20:1)_<>_n-10 ,10.64335,1536.0,12,110,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:1,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,1536.0,0.10518419854280689,0.10493333333333332,161.17759999999998,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,10,10.617133333333333
FA(20:2)_<F>_n-5 ,9.350200000000001,7833.0,29,145,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:2,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,7833.0,0.07628929505143245,0.07869999999999955,616.4570999999964,group_by_lipid,8.195483333333334,8.169266666666667,-0.026216666666666555,5,9.323983333333334
